wavenumber,intensity
1143.0000,103.4406
1144.0000,133.8986
1145.0000,147.0642
1146.0000,149.3762
1147.0000,132.3525
1148.0000,117.5973
1149.0000,133.9211
1150.0000,151.2231
1151.0000,140.8611
1152.0000,127.2706
1153.0000,127.3396
1154.0000,135.0688
1155.0000,154.0046
1156.0000,172.3978
1157.0000,177.1107
1158.0000,175.8544
1159.0000,174.2840
1160.0000,165.4300
1161.0000,139.5300
1162.0000,110.6175
1163.0000,89.6473
1164.0000,76.0939
1165.0000,76.8921
1166.0000,80.6154
1167.0000,73.1651
1168.0000,69.4915
1169.0000,86.2014
1170.0000,104.2260
1171.0000,106.5351
1172.0000,103.6202
1173.0000,97.0288
1174.0000,96.5623
1175.0000,122.0481
1176.0000,144.9557
1177.0000,133.0617
1178.0000,117.2717
1179.0000,120.7250
1180.0000,134.4978
1181.0000,162.4212
1182.0000,189.3697
1183.0000,198.1525
1184.0000,198.7964
1185.0000,193.7458
1186.0000,188.5564
1187.0000,190.3573
1188.0000,196.8723
1189.0000,208.8295
1190.0000,224.3442
1191.0000,243.1316
1192.0000,261.1192
1193.0000,276.9972
1194.0000,282.1932
1195.0000,257.9053
1196.0000,233.5128
1197.0000,240.6429
1198.0000,253.7490
1199.0000,260.5126
1200.0000,252.8766
1201.0000,199.4021
1202.0000,157.9159
1203.0000,202.4925
1204.0000,252.9502
1205.0000,240.0902
1206.0000,205.0394
1207.0000,157.7903
1208.0000,122.5473
1209.0000,143.4554
1210.0000,170.6852
1211.0000,157.6260
1212.0000,138.7666
1213.0000,137.4582
1214.0000,140.5041
1215.0000,143.5195
1216.0000,143.4202
1217.0000,131.9149
1218.0000,120.2396
1219.0000,120.0767
1220.0000,121.7955
1221.0000,118.6956
1222.0000,113.6677
1223.0000,107.3147
1224.0000,99.8001
1225.0000,91.7162
1226.0000,82.3799
1227.0000,70.1986
1228.0000,58.4937
1229.0000,49.6678
1230.0000,44.8844
1231.0000,49.2328
1232.0000,53.3388
1233.0000,46.7012
1234.0000,37.7897
1235.0000,27.7048
1236.0000,28.0522
1237.0000,63.5345
1238.0000,95.9618
1239.0000,82.8591
1240.0000,61.7840
1241.0000,59.5053
1242.0000,65.9141
1243.0000,88.9739
1244.0000,101.2369
1245.0000,63.1646
1246.0000,18.9922
1247.0000,4.6530
1248.0000,5.5130
1249.0000,24.6274
1250.0000,44.8620
1251.0000,47.5078
1252.0000,40.3453
1253.0000,18.2985
1254.0000,1.2279
1255.0000,17.3185
1256.0000,36.5202
1257.0000,31.1651
1258.0000,22.2910
1259.0000,20.7693
1260.0000,29.4312
1261.0000,63.5029
1262.0000,96.6706
1263.0000,103.7327
1264.0000,96.5777
1265.0000,75.9160
1266.0000,50.0797
1267.0000,26.8478
1268.0000,8.5900
1269.0000,2.0235
1270.0000,1.8857
1271.0000,7.4699
1272.0000,11.8262
1273.0000,1.3994
1274.0000,-4.7007
1275.0000,11.9930
1276.0000,39.8544
1277.0000,78.7756
1278.0000,112.6688
1279.0000,121.7494
1280.0000,116.9997
1281.0000,94.2601
1282.0000,79.1710
1283.0000,108.2596
1284.0000,144.7058
1285.0000,162.6506
1286.0000,165.7376
1287.0000,136.6041
1288.0000,112.4094
1289.0000,135.0309
1290.0000,172.9512
1291.0000,210.7001
1292.0000,242.0132
1293.0000,250.5900
1294.0000,251.0682
1295.0000,251.0084
1296.0000,255.3401
1297.0000,277.9895
1298.0000,299.5278
1299.0000,299.4074
1300.0000,294.9109
1301.0000,298.7054
1302.0000,304.0903
1303.0000,308.9194
1304.0000,312.1973
1305.0000,308.8428
1306.0000,308.9676
1307.0000,330.5521
1308.0000,344.9091
1309.0000,318.4737
1310.0000,283.8577
1311.0000,263.9233
1312.0000,254.3534
1313.0000,267.9638
1314.0000,276.2176
1315.0000,244.2780
1316.0000,203.8595
1317.0000,178.7780
1318.0000,157.8923
1319.0000,138.3564
1320.0000,119.1005
1321.0000,95.7940
1322.0000,75.3730
1323.0000,64.6625
1324.0000,59.6651
1325.0000,61.7114
1326.0000,61.6420
1327.0000,47.8855
1328.0000,29.0093
1329.0000,6.6193
1330.0000,-9.9709
1331.0000,-8.9352
1332.0000,3.7945
1333.0000,32.2775
1334.0000,58.3664
1335.0000,60.8520
1336.0000,52.9789
1337.0000,39.7195
1338.0000,24.6810
1339.0000,13.4628
1340.0000,5.0610
1341.0000,-4.0511
1342.0000,-0.7061
1343.0000,41.1956
1344.0000,79.3308
1345.0000,67.4085
1346.0000,43.4312
1347.0000,25.6431
1348.0000,27.0283
1349.0000,90.3018
1350.0000,144.5138
1351.0000,111.0303
1352.0000,55.6185
1353.0000,20.2843
1354.0000,-2.3217
1355.0000,1.2461
1356.0000,10.6100
1357.0000,5.7533
1358.0000,-0.9602
1359.0000,-8.6936
1360.0000,-2.8831
1361.0000,43.4748
1362.0000,93.8973
1363.0000,118.1273
1364.0000,124.4914
1365.0000,102.2722
1366.0000,78.3450
1367.0000,83.4748
1368.0000,95.2748
1369.0000,98.0808
1370.0000,102.4910
1371.0000,117.7822
1372.0000,132.2537
1373.0000,134.8135
1374.0000,132.9129
1375.0000,121.7125
1376.0000,126.9932
1377.0000,195.6568
1378.0000,259.5014
1379.0000,246.6188
1380.0000,215.0294
1381.0000,200.8271
1382.0000,197.8837
1383.0000,229.1478
1384.0000,243.4826
1385.0000,162.2911
1386.0000,90.9026
1387.0000,140.4303
1388.0000,214.9246
1389.0000,249.6959
1390.0000,262.0763
1391.0000,231.2822
1392.0000,206.9712
1393.0000,258.5367
1394.0000,305.9890
1395.0000,264.7089
1396.0000,217.9784
1397.0000,236.0423
1398.0000,273.3926
1399.0000,314.4312
1400.0000,339.6733
1401.0000,300.1678
1402.0000,268.7157
1403.0000,327.3818
1404.0000,399.4229
1405.0000,425.3881
1406.0000,435.4646
1407.0000,437.2375
1408.0000,439.0621
1409.0000,459.8922
1410.0000,475.5161
1411.0000,455.6549
1412.0000,437.4633
1413.0000,455.1904
1414.0000,487.2745
1415.0000,526.7319
1416.0000,564.0779
1417.0000,585.1217
1418.0000,596.9991
1419.0000,600.6699
1420.0000,600.4722
1421.0000,599.0113
1422.0000,602.4462
1423.0000,623.5626
1424.0000,645.0857
1425.0000,650.4166
1426.0000,650.3148
1427.0000,641.7183
1428.0000,649.4927
1429.0000,718.1521
1430.0000,785.6887
1431.0000,788.4119
1432.0000,775.8846
1433.0000,776.6472
1434.0000,790.0767
1435.0000,836.9857
1436.0000,881.6085
1437.0000,879.5152
1438.0000,877.5115
1439.0000,918.2376
1440.0000,969.7609
1441.0000,1015.9710
1442.0000,1052.0420
1443.0000,1062.1583
1444.0000,1063.1788
1445.0000,1065.9883
1446.0000,1072.6942
1447.0000,1092.3189
1448.0000,1115.0023
1449.0000,1138.8702
1450.0000,1148.9878
1451.0000,1123.4031
1452.0000,1081.2929
1453.0000,1026.6825
1454.0000,983.0746
1455.0000,994.7487
1456.0000,1003.3998
1457.0000,943.5631
1458.0000,880.9987
1459.0000,871.5819
1460.0000,879.5023
1461.0000,902.3997
1462.0000,895.7991
1463.0000,773.5265
1464.0000,658.3197
1465.0000,683.6219
1466.0000,731.1432
1467.0000,713.0881
1468.0000,671.4153
1469.0000,605.1888
1470.0000,555.2967
1471.0000,592.3541
1472.0000,626.2428
1473.0000,562.0613
1474.0000,484.7744
1475.0000,462.8152
1476.0000,450.8779
1477.0000,424.7622
1478.0000,389.5840
1479.0000,325.2235
1480.0000,283.1878
1481.0000,343.8680
1482.0000,400.4919
1483.0000,338.3071
1484.0000,261.6460
1485.0000,246.7418
1486.0000,263.1392
1487.0000,327.7979
1488.0000,374.7052
1489.0000,306.9879
1490.0000,234.1859
1491.0000,260.4989
1492.0000,305.0745
1493.0000,315.9364
1494.0000,310.6567
1495.0000,277.9950
1496.0000,252.4127
1497.0000,276.7387
1498.0000,314.6307
1499.0000,347.1344
1500.0000,364.9146
