wavenumber,intensity
1966.6500,496.0000
1968.5800,414.0000
1970.5100,413.0000
1972.4300,419.0000
1974.3600,445.0000
1976.2800,425.0000
1978.2100,410.0000
1980.1300,428.0000
1982.0500,419.0000
1983.9700,422.0000
1985.8900,413.0000
1987.8100,427.0000
1989.7300,432.0000
1991.6400,417.0000
1993.5600,421.0000
1995.4700,421.0000
1997.3900,423.0000
1999.3000,420.0000
2001.2100,423.0000
2003.1200,427.0000
2005.0200,414.0000
2006.9300,423.0000
2008.8400,433.0000
2010.7400,425.0000
2012.6500,457.0000
2014.5500,442.0000
2016.4500,396.0000
2018.3500,411.0000
2020.2500,411.0000
2022.1500,418.0000
2024.0500,421.0000
2025.9400,392.0000
2027.8400,402.0000
2029.7300,418.0000
2031.6300,417.0000
2033.5200,418.0000
2035.4100,414.0000
2037.3000,417.0000
2039.1900,414.0000
2041.0700,405.0000
2042.9600,415.0000
2044.8400,423.0000
2046.7300,401.0000
2048.6100,399.0000
2050.4900,405.0000
2052.3800,401.0000
2054.2500,410.0000
2056.1300,415.0000
2058.0100,411.0000
2059.8900,420.0000
2061.7600,411.0000
2063.6400,393.0000
2065.5100,401.0000
2067.3800,418.0000
2069.2500,413.0000
2071.1200,424.0000
2072.9900,420.0000
2074.8600,384.0000
2076.7300,396.0000
2078.5900,401.0000
2080.4600,402.0000
2082.3200,392.0000
2084.1800,386.0000
2086.0500,407.0000
2087.9100,391.0000
2089.7700,375.0000
2091.6200,385.0000
2093.4800,412.0000
2095.3400,406.0000
2097.1900,395.0000
2099.0500,396.0000
2100.9000,378.0000
2102.7500,375.0000
2104.6000,384.0000
2106.4500,397.0000
2108.3000,409.0000
2110.1500,404.0000
2112.0000,382.0000
2113.8400,384.0000
2115.6900,419.0000
2117.5300,416.0000
2119.3700,393.0000
2121.2100,387.0000
2123.0500,381.0000
2124.8900,386.0000
2126.7300,388.0000
2128.5700,405.0000
2130.4000,411.0000
2132.2400,392.0000
2134.0700,377.0000
2135.9100,371.0000
2137.7400,374.0000
2139.5700,403.0000
2141.4000,405.0000
2143.2300,384.0000
2145.0500,385.0000
2146.8800,395.0000
2148.7100,410.0000
2150.5300,390.0000
2152.3500,363.0000
2154.1800,388.0000
2156.0000,399.0000
2157.8200,378.0000
2159.6400,364.0000
2161.4600,368.0000
2163.2700,389.0000
2165.0900,384.0000
2166.9100,397.0000
2168.7200,397.0000
2170.5300,363.0000
2172.3400,369.0000
2174.1600,386.0000
2175.9700,381.0000
2177.7700,380.0000
2179.5800,376.0000
2181.3900,381.0000
2183.2000,381.0000
2185.0000,364.0000
2186.8000,375.0000
2188.6100,388.0000
2190.4100,380.0000
2192.2100,373.0000
2194.0100,385.0000
2195.8100,373.0000
2197.6100,372.0000
2199.4000,406.0000
2201.2000,480.0000
2202.9900,474.0000
2204.7900,389.0000
2206.5800,372.0000
2208.3700,374.0000
2210.1600,379.0000
2211.9500,367.0000
2213.7400,362.0000
2215.5300,378.0000
2217.3200,371.0000
2219.1000,380.0000
2220.8900,380.0000
2222.6700,374.0000
2224.4500,407.0000
2226.2300,401.0000
2228.0100,396.0000
2229.7900,395.0000
2231.5700,383.0000
2233.3500,443.0000
2235.1300,446.0000
2236.9000,381.0000
2238.6800,376.0000
2240.4500,378.0000
2242.2200,392.0000
2243.9900,406.0000
2245.7600,381.0000
2247.5300,430.0000
2249.3000,432.0000
2251.0700,384.0000
2252.8400,376.0000
2254.6000,379.0000
2256.3700,389.0000
2258.1300,391.0000
2259.8900,406.0000
2261.6600,461.0000
2263.4200,475.0000
2265.1800,411.0000
2266.9300,377.0000
2268.6900,375.0000
2270.4500,381.0000
2272.2000,389.0000
2273.9600,388.0000
2275.7100,374.0000
2277.4700,369.0000
2279.2200,375.0000
2280.9700,386.0000
2282.7200,385.0000
2284.4700,378.0000
2286.2200,386.0000
2287.9600,381.0000
2289.7100,381.0000
2291.4500,549.0000
2293.2000,556.0000
2294.9400,381.0000
2296.6800,378.0000
2298.4200,394.0000
2300.1600,384.0000
2301.9000,380.0000
2303.6400,393.0000
2305.3800,444.0000
2307.1100,452.0000
2308.8500,416.0000
2310.5800,387.0000
2312.3200,368.0000
2314.0500,381.0000
2315.7800,394.0000
2317.5100,406.0000
2319.2400,410.0000
2320.9700,388.0000
2322.7000,376.0000
2324.4200,394.0000
2326.1500,406.0000
2327.8700,409.0000
2329.6000,398.0000
2331.3200,376.0000
2333.0400,370.0000
2334.7600,386.0000
2336.4800,400.0000
2338.2000,385.0000
2339.9200,394.0000
2341.6400,402.0000
2343.3500,385.0000
2345.0700,376.0000
2346.7800,358.0000
2348.5000,377.0000
2350.2100,459.0000
2351.9200,473.0000
2353.6300,410.0000
2355.3400,415.0000
2357.0500,426.0000
2358.7600,396.0000
2360.4600,402.0000
2362.1700,395.0000
2363.8700,361.0000
2365.5800,384.0000
2367.2800,392.0000
2368.9800,369.0000
2370.6800,373.0000
2372.3800,374.0000
2374.0800,376.0000
2375.7800,379.0000
2377.4800,378.0000
2379.1700,380.0000
2380.8700,368.0000
2382.5600,369.0000
2384.2600,391.0000
2385.9500,395.0000
2387.6400,373.0000
2389.3300,365.0000
2391.0200,480.0000
2392.7100,477.0000
2394.4000,374.0000
2396.0900,376.0000
2397.7700,356.0000
2399.4600,357.0000
2401.1400,376.0000
2402.8300,377.0000
2404.5100,389.0000
2406.1900,386.0000
2407.8700,374.0000
2409.5500,376.0000
2411.2300,382.0000
2412.9100,372.0000
2414.5800,368.0000
2416.2600,404.0000
2417.9400,390.0000
2419.6100,373.0000
2421.2800,374.0000
2422.9600,368.0000
2424.6300,367.0000
2426.3000,353.0000
2427.9700,376.0000
2429.6400,373.0000
2431.3000,354.0000
2432.9700,380.0000
2434.6400,401.0000
2436.3000,382.0000
2437.9700,373.0000
2439.6300,393.0000
2441.2900,379.0000
2442.9600,458.0000
2444.6200,490.0000
2446.2800,387.0000
2447.9300,378.0000
2449.5900,381.0000
2451.2500,370.0000
2452.9100,363.0000
2454.5600,367.0000
2456.2200,392.0000
2457.8700,400.0000
2459.5200,393.0000
2461.1700,389.0000
2462.8200,380.0000
2464.4700,382.0000
2466.1200,367.0000
2467.7700,372.0000
2469.4200,412.0000
2471.0700,394.0000
2472.7100,417.0000
2474.3600,416.0000
2476.0000,376.0000
2477.6400,387.0000
