wavenumber,intensity
2054.2500,680.0000
2056.1300,689.0000
2058.0100,686.0000
2059.8900,684.0000
2061.7600,682.0000
2063.6400,668.0000
2065.5100,673.0000
2067.3800,683.0000
2069.2500,679.0000
2071.1200,694.0000
2072.9900,684.0000
2074.8600,637.0000
2076.7300,646.0000
2078.5900,656.0000
2080.4600,656.0000
2082.3200,640.0000
2084.1800,629.0000
2086.0500,649.0000
2087.9100,654.0000
2089.7700,641.0000
2091.6200,636.0000
2093.4800,658.0000
2095.3400,651.0000
2097.1900,644.0000
2099.0500,644.0000
2100.9000,622.0000
2102.7500,604.0000
2104.6000,618.0000
2106.4500,636.0000
2108.3000,634.0000
2110.1500,629.0000
2112.0000,600.0000
2113.8400,586.0000
2115.6900,618.0000
2117.5300,627.0000
2119.3700,616.0000
2121.2100,613.0000
2123.0500,604.0000
2124.8900,603.0000
2126.7300,605.0000
2128.5700,609.0000
2130.4000,615.0000
2132.2400,611.0000
2134.0700,600.0000
2135.9100,600.0000
2137.7400,581.0000
2139.5700,599.0000
2141.4000,616.0000
2143.2300,593.0000
2145.0500,588.0000
2146.8800,602.0000
2148.7100,604.0000
2150.5300,574.0000
2152.3500,555.0000
2154.1800,564.0000
2156.0000,568.0000
2157.8200,555.0000
2159.6400,544.0000
2161.4600,540.0000
2163.2700,557.0000
2165.0900,570.0000
2166.9100,594.0000
2168.7200,589.0000
2170.5300,552.0000
2172.3400,545.0000
2174.1600,544.0000
2175.9700,545.0000
2177.7700,549.0000
2179.5800,550.0000
2181.3900,561.0000
2183.2000,566.0000
2185.0000,537.0000
2186.8000,536.0000
2188.6100,555.0000
2190.4100,553.0000
2192.2100,551.0000
2194.0100,561.0000
2195.8100,550.0000
2197.6100,537.0000
2199.4000,557.0000
2201.2000,625.0000
2202.9900,628.0000
2204.7900,545.0000
2206.5800,528.0000
2208.3700,542.0000
2210.1600,537.0000
2211.9500,521.0000
2213.7400,521.0000
2215.5300,532.0000
2217.3200,532.0000
2219.1000,541.0000
2220.8900,540.0000
2222.6700,538.0000
2224.4500,558.0000
2226.2300,543.0000
2228.0100,540.0000
2229.7900,537.0000
2231.5700,538.0000
2233.3500,598.0000
2235.1300,593.0000
2236.9000,526.0000
2238.6800,517.0000
2240.4500,524.0000
2242.2200,534.0000
2243.9900,548.0000
2245.7600,534.0000
2247.5300,587.0000
2249.3000,587.0000
2251.0700,527.0000
2252.8400,526.0000
2254.6000,525.0000
2256.3700,529.0000
2258.1300,535.0000
2259.8900,536.0000
2261.6600,598.0000
2263.4200,623.0000
2265.1800,550.0000
2266.9300,512.0000
2268.6900,519.0000
2270.4500,525.0000
2272.2000,528.0000
2273.9600,525.0000
2275.7100,508.0000
2277.4700,499.0000
2279.2200,499.0000
2280.9700,514.0000
2282.7200,516.0000
2284.4700,501.0000
2286.2200,512.0000
2287.9600,530.0000
2289.7100,525.0000
2291.4500,672.0000
2293.2000,670.0000
2294.9400,500.0000
2296.6800,509.0000
2298.4200,523.0000
2300.1600,521.0000
2301.9000,520.0000
2303.6400,514.0000
2305.3800,564.0000
2307.1100,571.0000
2308.8500,517.0000
2310.5800,500.0000
2312.3200,490.0000
2314.0500,499.0000
2315.7800,511.0000
2317.5100,512.0000
2319.2400,504.0000
2320.9700,489.0000
2322.7000,482.0000
2324.4200,499.0000
2326.1500,505.0000
2327.8700,496.0000
2329.6000,487.0000
2331.3200,478.0000
2333.0400,488.0000
2334.7600,492.0000
2336.4800,499.0000
2338.2000,486.0000
2339.9200,490.0000
2341.6400,498.0000
2343.3500,480.0000
2345.0700,483.0000
2346.7800,474.0000
2348.5000,480.0000
2350.2100,561.0000
2351.9200,575.0000
2353.6300,505.0000
2355.3400,530.0000
2357.0500,540.0000
2358.7600,488.0000
2360.4600,487.0000
2362.1700,477.0000
2363.8700,458.0000
2365.5800,476.0000
2367.2800,479.0000
2368.9800,473.0000
2370.6800,482.0000
2372.3800,474.0000
2374.0800,474.0000
2375.7800,482.0000
2377.4800,470.0000
2379.1700,455.0000
2380.8700,450.0000
2382.5600,458.0000
2384.2600,466.0000
2385.9500,463.0000
2387.6400,448.0000
2389.3300,459.0000
2391.0200,566.0000
2392.7100,544.0000
2394.4000,439.0000
2396.0900,443.0000
2397.7700,425.0000
2399.4600,429.0000
2401.1400,458.0000
2402.8300,461.0000
2404.5100,462.0000
2406.1900,458.0000
2407.8700,447.0000
2409.5500,439.0000
2411.2300,441.0000
2412.9100,436.0000
2414.5800,431.0000
2416.2600,470.0000
2417.9400,452.0000
2419.6100,430.0000
2421.2800,441.0000
2422.9600,450.0000
2424.6300,445.0000
2426.3000,425.0000
2427.9700,441.0000
2429.6400,438.0000
2431.3000,419.0000
2432.9700,427.0000
2434.6400,458.0000
2436.3000,445.0000
2437.9700,422.0000
2439.6300,455.0000
2441.2900,450.0000
2442.9600,519.0000
2444.6200,544.0000
2446.2800,445.0000
2447.9300,428.0000
2449.5900,421.0000
2451.2500,417.0000
2452.9100,419.0000
2454.5600,425.0000
2456.2200,435.0000
2457.8700,438.0000
2459.5200,447.0000
2461.1700,458.0000
2462.8200,448.0000
2464.4700,437.0000
2466.1200,425.0000
2467.7700,424.0000
2469.4200,445.0000
2471.0700,428.0000
2472.7100,463.0000
2474.3600,461.0000
2476.0000,414.0000
2477.6400,434.0000
2479.2900,443.0000
2480.9300,440.0000
2482.5700,443.0000
2484.2100,447.0000
2485.8400,448.0000
2487.4800,449.0000
2489.1200,433.0000
2490.7500,418.0000
2492.3900,426.0000
2494.0200,442.0000
2495.6600,439.0000
2497.2900,425.0000
2498.9200,419.0000
2500.5500,416.0000
2502.1800,427.0000
2503.8100,430.0000
2505.4400,423.0000
2507.0700,419.0000
2508.6900,412.0000
2510.3200,401.0000
2511.9400,409.0000
2513.5700,421.0000
2515.1900,418.0000
2516.8100,402.0000
2518.4300,395.0000
2520.0500,404.0000
2521.6700,419.0000
2523.2900,431.0000
2524.9100,425.0000
2526.5300,407.0000
2528.1400,406.0000
2529.7600,396.0000
2531.3700,408.0000
2532.9800,438.0000
2534.6000,410.0000
2536.2100,399.0000
2537.8200,396.0000
2539.4300,402.0000
2541.0400,407.0000
2542.6500,403.0000
2544.2500,404.0000
2545.8600,399.0000
2547.4700,403.0000
2549.0700,413.0000
2550.6800,403.0000
2552.2800,381.0000
2553.8800,395.0000
2555.4800,395.0000
2557.0800,397.0000
2558.6800,394.0000
2560.2800,391.0000
2561.8800,409.0000
2563.4800,416.0000
2565.0800,409.0000
2566.6700,400.0000
2568.2700,395.0000
2569.8600,385.0000
2571.4500,381.0000
2573.0500,384.0000
2574.6400,400.0000
2576.2300,404.0000
2577.8200,398.0000
2579.4100,399.0000
2581.0000,384.0000
2582.5800,387.0000
2584.1700,408.0000
2585.7500,400.0000
2587.3400,385.0000
2588.9200,385.0000
2590.5100,377.0000
2592.0900,365.0000
2593.6700,369.0000
2595.2500,388.0000
2596.8300,398.0000
2598.4100,387.0000
2599.9900,397.0000
2601.5700,397.0000
2603.1400,374.0000
2604.7200,376.0000
2606.3000,398.0000
2607.8700,390.0000
2609.4400,371.0000
2611.0200,372.0000
2612.5900,357.0000
2614.1600,389.0000
2615.7300,407.0000
2617.3000,379.0000
2618.8700,381.0000
2620.4300,394.0000
2622.0000,380.0000
2623.5700,375.0000
2625.1300,402.0000
2626.7000,410.0000
2628.2600,383.0000
2629.8200,358.0000
2631.3900,376.0000
2632.9500,374.0000
2634.5100,355.0000
2636.0700,367.0000
2637.6300,367.0000
2639.1900,363.0000
2640.7400,367.0000
2642.3000,373.0000
2643.8600,381.0000
2645.4100,374.0000
2646.9700,379.0000
2648.5200,391.0000
2650.0700,385.0000
2651.6200,407.0000
2653.1700,415.0000
2654.7200,381.0000
2656.2700,355.0000
2657.8200,350.0000
2659.3700,370.0000
2660.9200,386.0000
2662.4600,390.0000
2664.0100,409.0000
2665.5600,407.0000
2667.1000,385.0000
2668.6400,425.0000
2670.1800,414.0000
2671.7300,379.0000
2673.2700,392.0000
2674.8100,385.0000
2676.3500,370.0000
2677.8900,387.0000
2679.4200,395.0000
2680.9600,372.0000
2682.5000,369.0000
2684.0300,382.0000
2685.5700,377.0000
2687.1000,361.0000
2688.6300,363.0000
2690.1700,368.0000
2691.7000,371.0000
2693.2300,441.0000
2694.7600,436.0000
2696.2900,373.0000
2697.8200,379.0000
2699.3400,381.0000
2700.8700,371.0000
2702.4000,361.0000
2703.9200,368.0000
2705.4500,361.0000
2706.9700,373.0000
2708.5000,454.0000
2710.0200,438.0000
2711.5400,378.0000
2713.0600,389.0000
2714.5800,383.0000
2716.1000,378.0000
2717.6200,379.0000
2719.1400,369.0000
2720.6500,361.0000
2722.1700,379.0000
2723.6900,374.0000
2725.2000,375.0000
2726.7200,372.0000
2728.2300,377.0000
2729.7400,379.0000
2731.2500,366.0000
2732.7700,381.0000
2734.2800,374.0000
2735.7900,374.0000
2737.2900,380.0000
2738.8000,371.0000
2740.3100,390.0000
2741.8200,385.0000
2743.3200,383.0000
2744.8300,381.0000
2746.3300,365.0000
2747.8400,368.0000
2749.3400,358.0000
2750.8400,356.0000
2752.3400,368.0000
2753.8400,371.0000
2755.3400,369.0000
2756.8400,367.0000
2758.3400,361.0000
2759.8400,361.0000
2761.3400,351.0000
2762.8300,343.0000
