wavenumber,intensity
1868.7200,732.0000
1870.7100,720.0000
1872.7000,723.0000
1874.6800,747.0000
1876.6600,755.0000
1878.6500,734.0000
1880.6300,735.0000
1882.6100,736.0000
1884.5900,722.0000
1886.5600,720.0000
1888.5400,724.0000
1890.5100,697.0000
1892.4900,698.0000
1894.4600,707.0000
1896.4300,706.0000
1898.4000,716.0000
1900.3700,729.0000
1902.3400,723.0000
1904.3100,720.0000
1906.2700,723.0000
1908.2400,701.0000
1910.2000,707.0000
1912.1600,721.0000
1914.1200,698.0000
1916.0800,692.0000
1918.0400,705.0000
1920.0000,694.0000
1921.9600,691.0000
1923.9100,701.0000
1925.8700,704.0000
1927.8200,701.0000
1929.7700,693.0000
1931.7200,691.0000
1933.6700,710.0000
1935.6200,717.0000
1937.5700,704.0000
1939.5200,702.0000
1941.4600,683.0000
1943.4100,686.0000
1945.3500,703.0000
1947.2900,697.0000
1949.2300,687.0000
1951.1700,676.0000
1953.1100,697.0000
1955.0500,698.0000
1956.9800,674.0000
1958.9200,689.0000
1960.8500,688.0000
1962.7900,684.0000
1964.7200,776.0000
1966.6500,763.0000
1968.5800,669.0000
1970.5100,694.0000
1972.4300,707.0000
1974.3600,698.0000
1976.2800,682.0000
1978.2100,662.0000
1980.1300,667.0000
1982.0500,666.0000
1983.9700,673.0000
1985.8900,657.0000
1987.8100,659.0000
1989.7300,659.0000
1991.6400,636.0000
1993.5600,657.0000
1995.4700,670.0000
1997.3900,660.0000
1999.3000,640.0000
2001.2100,639.0000
2003.1200,646.0000
2005.0200,621.0000
2006.9300,629.0000
2008.8400,652.0000
2010.7400,657.0000
2012.6500,680.0000
2014.5500,665.0000
2016.4500,635.0000
2018.3500,626.0000
2020.2500,608.0000
2022.1500,635.0000
2024.0500,643.0000
2025.9400,617.0000
2027.8400,614.0000
2029.7300,622.0000
2031.6300,632.0000
2033.5200,627.0000
2035.4100,615.0000
2037.3000,606.0000
2039.1900,612.0000
2041.0700,625.0000
2042.9600,629.0000
2044.8400,618.0000
2046.7300,604.0000
2048.6100,621.0000
2050.4900,615.0000
2052.3800,603.0000
2054.2500,608.0000
2056.1300,615.0000
2058.0100,628.0000
2059.8900,621.0000
