wavenumber,intensity
1363.1600,1966.0000
1365.4400,1943.0000
1367.7300,1945.0000
1370.0100,1967.0000
1372.2900,1983.0000
1374.5800,1980.0000
1376.8500,1980.0000
1379.1300,1971.0000
1381.4100,1990.0000
1383.6900,1989.0000
1385.9600,1949.0000
1388.2300,1961.0000
1390.5000,1973.0000
1392.7700,1959.0000
1395.0400,1941.0000
1397.3100,1956.0000
1399.5800,1949.0000
1401.8400,1933.0000
1404.1000,1922.0000
1406.3700,1912.0000
1408.6300,1928.0000
1410.8900,1943.0000
1413.1400,1933.0000
1415.4000,1921.0000
1417.6600,1916.0000
1419.9100,1910.0000
1422.1600,1935.0000
1424.4100,1913.0000
1426.6600,1855.0000
1428.9100,1870.0000
1431.1600,1866.0000
1433.4000,1840.0000
1435.6500,1944.0000
1437.8900,1936.0000
1440.1300,1842.0000
1442.3700,1828.0000
1444.6100,1788.0000
1446.8500,1796.0000
1449.0900,1810.0000
1451.3200,1807.0000
1453.5600,1795.0000
1455.7900,1801.0000
1458.0200,1827.0000
1460.2500,1826.0000
1462.4800,1777.0000
1464.7100,1757.0000
1466.9300,1757.0000
1469.1600,1742.0000
1471.3800,1754.0000
1473.6000,1744.0000
1475.8200,1718.0000
1478.0400,1700.0000
1480.2600,1706.0000
1482.4700,1701.0000
1484.6900,1678.0000
1486.9000,1681.0000
1489.1200,1693.0000
1491.3300,1663.0000
1493.5400,1646.0000
1495.7500,1689.0000
1497.9500,1698.0000
1500.1600,1692.0000
1502.3600,1683.0000
1504.5700,1678.0000
1506.7700,1703.0000
1508.9700,1714.0000
1511.1700,1653.0000
1513.3700,1651.0000
1515.5700,1667.0000
1517.7600,1617.0000
1519.9500,1660.0000
1522.1500,1684.0000
1524.3400,1824.0000
1526.5300,1829.0000
1528.7200,1655.0000
1530.9100,1635.0000
1533.0900,1624.0000
1535.2800,1625.0000
1537.4600,1653.0000
1539.6400,1637.0000
1541.8300,1627.0000
1544.0100,1660.0000
1546.1800,1624.0000
1548.3600,1591.0000
1550.5400,1767.0000
1552.7100,1764.0000
1554.8900,1593.0000
1557.0600,1780.0000
1559.2300,1764.0000
1561.4000,1579.0000
1563.5700,1576.0000
1565.7300,1586.0000
1567.9000,1574.0000
1570.0600,1561.0000
1572.2300,1569.0000
1574.3900,1538.0000
1576.5500,1532.0000
1578.7100,1525.0000
1580.8700,1515.0000
1583.0200,1516.0000
1585.1800,1510.0000
1587.3300,1495.0000
1589.4900,1483.0000
1591.6400,1485.0000
1593.7900,1504.0000
1595.9400,1506.0000
1598.0800,1489.0000
1600.2300,1472.0000
1602.3800,1473.0000
1604.5200,1468.0000
1606.6600,1463.0000
1608.8000,1480.0000
1610.9400,1471.0000
1613.0800,1430.0000
1615.2200,1436.0000
1617.3600,1443.0000
1619.4900,1411.0000
1621.6200,1426.0000
1623.7600,1443.0000
1625.8900,1450.0000
1628.0200,1435.0000
1630.1500,1458.0000
1632.2700,1467.0000
1634.4000,1431.0000
1636.5300,1457.0000
1638.6500,1453.0000
1640.7700,1425.0000
1642.8900,1436.0000
1645.0100,1523.0000
1647.1300,1540.0000
1649.2500,1466.0000
1651.3600,1447.0000
1653.4800,1414.0000
1655.5900,1400.0000
1657.7100,1416.0000
1659.8200,1418.0000
1661.9300,1415.0000
1664.0400,1425.0000
1666.1400,1425.0000
1668.2500,1397.0000
1670.3500,1404.0000
1672.4600,1417.0000
1674.5600,1403.0000
1676.6600,1379.0000
1678.7600,1362.0000
1680.8600,1392.0000
1682.9600,1382.0000
1685.0500,1352.0000
1687.1500,1362.0000
1689.2400,1336.0000
1691.3300,1351.0000
1693.4200,1376.0000
1695.5100,1370.0000
1697.6000,1367.0000
1699.6900,1331.0000
1701.7800,1337.0000
1703.8600,1342.0000
1705.9500,1341.0000
1708.0300,1331.0000
1710.1100,1324.0000
1712.1900,1328.0000
1714.2700,1304.0000
1716.3500,1280.0000
1718.4200,1310.0000
1720.5000,1324.0000
1722.5700,1300.0000
1724.6400,1440.0000
1726.7200,1417.0000
1728.7900,1267.0000
1730.8500,1291.0000
1732.9200,1281.0000
1734.9900,1246.0000
1737.0500,1248.0000
1739.1200,1250.0000
1741.1800,1219.0000
1743.2400,1203.0000
1745.3000,1223.0000
1747.3600,1220.0000
1749.4200,1215.0000
1751.4800,1242.0000
1753.5300,1244.0000
1755.5900,1220.0000
1757.6400,1195.0000
1759.6900,1175.0000
1761.7400,1196.0000
1763.7900,1195.0000
1765.8400,1167.0000
1767.8900,1184.0000
1769.9300,1189.0000
1771.9800,1181.0000
1774.0200,1209.0000
1776.0700,1203.0000
1778.1100,1159.0000
1780.1500,1151.0000
1782.1900,1167.0000
1784.2200,1183.0000
1786.2600,1159.0000
1788.2900,1145.0000
1790.3300,1186.0000
1792.3600,1203.0000
1794.3900,1163.0000
1796.4200,1132.0000
1798.4500,1155.0000
1800.4800,1151.0000
1802.5100,1139.0000
1804.5300,1151.0000
1806.5600,1173.0000
1808.5800,1167.0000
1810.6000,1124.0000
1812.6200,1126.0000
1814.6400,1131.0000
1816.6600,1147.0000
1818.6800,1142.0000
1820.6900,1112.0000
1822.7100,1109.0000
1824.7200,1129.0000
1826.7300,1150.0000
1828.7500,1114.0000
1830.7600,1093.0000
1832.7600,1139.0000
1834.7700,1143.0000
1836.7800,1110.0000
1838.7800,1098.0000
1840.7900,1093.0000
1842.7900,1111.0000
1844.7900,1103.0000
1846.7900,1090.0000
1848.7900,1109.0000
1850.7900,1117.0000
1852.7900,1094.0000
1854.7900,1079.0000
1856.7800,1078.0000
1858.7700,1076.0000
1860.7700,1068.0000
1862.7600,1061.0000
1864.7500,1094.0000
1866.7400,1100.0000
1868.7200,1051.0000
1870.7100,1038.0000
1872.7000,1075.0000
1874.6800,1113.0000
1876.6600,1101.0000
1878.6500,1064.0000
1880.6300,1036.0000
1882.6100,1034.0000
1884.5900,1040.0000
1886.5600,1039.0000
1888.5400,1049.0000
1890.5100,1038.0000
1892.4900,1039.0000
1894.4600,1053.0000
1896.4300,1057.0000
1898.4000,1055.0000
1900.3700,1051.0000
1902.3400,1061.0000
1904.3100,1048.0000
1906.2700,1017.0000
1908.2400,1007.0000
1910.2000,1041.0000
1912.1600,1059.0000
1914.1200,1025.0000
1916.0800,1010.0000
1918.0400,1030.0000
1920.0000,1035.0000
1921.9600,1019.0000
1923.9100,1025.0000
1925.8700,1035.0000
1927.8200,1029.0000
1929.7700,1002.0000
1931.7200,988.0000
1933.6700,1012.0000
1935.6200,1021.0000
1937.5700,998.0000
1939.5200,996.0000
1941.4600,999.0000
1943.4100,997.0000
1945.3500,1010.0000
1947.2900,1005.0000
1949.2300,976.0000
1951.1700,979.0000
1953.1100,1007.0000
1955.0500,1011.0000
1956.9800,985.0000
1958.9200,979.0000
1960.8500,995.0000
1962.7900,1005.0000
1964.7200,1154.0000
1966.6500,1125.0000
1968.5800,959.0000
1970.5100,975.0000
1972.4300,982.0000
1974.3600,1004.0000
1976.2800,984.0000
1978.2100,970.0000
1980.1300,1005.0000
1982.0500,980.0000
1983.9700,951.0000
1985.8900,949.0000
1987.8100,970.0000
1989.7300,980.0000
1991.6400,946.0000
1993.5600,958.0000
1995.4700,981.0000
1997.3900,980.0000
1999.3000,972.0000
2001.2100,949.0000
2003.1200,934.0000
2005.0200,927.0000
2006.9300,938.0000
2008.8400,958.0000
2010.7400,956.0000
2012.6500,1010.0000
2014.5500,1000.0000
2016.4500,930.0000
2018.3500,930.0000
2020.2500,918.0000
2022.1500,959.0000
2024.0500,965.0000
2025.9400,909.0000
2027.8400,917.0000
2029.7300,940.0000
2031.6300,944.0000
2033.5200,929.0000
2035.4100,898.0000
2037.3000,878.0000
2039.1900,877.0000
2041.0700,912.0000
2042.9600,920.0000
2044.8400,895.0000
2046.7300,887.0000
2048.6100,909.0000
2050.4900,913.0000
2052.3800,896.0000
2054.2500,902.0000
2056.1300,898.0000
2058.0100,887.0000
2059.8900,906.0000
2061.7600,903.0000
2063.6400,865.0000
2065.5100,885.0000
2067.3800,926.0000
2069.2500,899.0000
2071.1200,936.0000
2072.9900,939.0000
2074.8600,861.0000
2076.7300,867.0000
2078.5900,884.0000
2080.4600,898.0000
2082.3200,876.0000
2084.1800,855.0000
2086.0500,864.0000
2087.9100,850.0000
2089.7700,841.0000
2091.6200,864.0000
2093.4800,901.0000
2095.3400,877.0000
2097.1900,846.0000
2099.0500,859.0000
2100.9000,839.0000
2102.7500,829.0000
2104.6000,833.0000
2106.4500,836.0000
2108.3000,856.0000
2110.1500,849.0000
2112.0000,816.0000
2113.8400,821.0000
2115.6900,873.0000
2117.5300,860.0000
2119.3700,820.0000
2121.2100,817.0000
2123.0500,820.0000
2124.8900,835.0000
2126.7300,833.0000
2128.5700,842.0000
2130.4000,868.0000
2132.2400,843.0000
2134.0700,808.0000
2135.9100,805.0000
2137.7400,792.0000
2139.5700,815.0000
2141.4000,820.0000
2143.2300,775.0000
2145.0500,780.0000
2146.8800,811.0000
2148.7100,819.0000
2150.5300,794.0000
2152.3500,770.0000
2154.1800,811.0000
2156.0000,813.0000
2157.8200,774.0000
2159.6400,771.0000
2161.4600,776.0000
2163.2700,794.0000
2165.0900,787.0000
2166.9100,801.0000
2168.7200,800.0000
2170.5300,769.0000
2172.3400,779.0000
2174.1600,792.0000
2175.9700,781.0000
2177.7700,773.0000
2179.5800,783.0000
2181.3900,787.0000
2183.2000,773.0000
2185.0000,745.0000
2186.8000,747.0000
2188.6100,759.0000
2190.4100,757.0000
2192.2100,764.0000
2194.0100,792.0000
2195.8100,785.0000
2197.6100,763.0000
2199.4000,806.0000
2201.2000,952.0000
2202.9900,932.0000
2204.7900,770.0000
2206.5800,734.0000
2208.3700,743.0000
2210.1600,761.0000
2211.9500,738.0000
2213.7400,740.0000
2215.5300,765.0000
2217.3200,745.0000
2219.1000,737.0000
2220.8900,750.0000
2222.6700,759.0000
2224.4500,785.0000
2226.2300,772.0000
2228.0100,761.0000
2229.7900,763.0000
2231.5700,736.0000
2233.3500,842.0000
2235.1300,856.0000
2236.9000,743.0000
2238.6800,737.0000
2240.4500,740.0000
2242.2200,762.0000
2243.9900,767.0000
2245.7600,723.0000
2247.5300,813.0000
2249.3000,819.0000
2251.0700,732.0000
2252.8400,726.0000
2254.6000,735.0000
2256.3700,755.0000
2258.1300,739.0000
2259.8900,745.0000
2261.6600,875.0000
2263.4200,916.0000
2265.1800,789.0000
2266.9300,728.0000
2268.6900,723.0000
2270.4500,717.0000
2272.2000,734.0000
2273.9600,751.0000
2275.7100,724.0000
2277.4700,704.0000
2279.2200,709.0000
2280.9700,719.0000
2282.7200,714.0000
2284.4700,714.0000
2286.2200,719.0000
2287.9600,719.0000
2289.7100,717.0000
2291.4500,1051.0000
2293.2000,1067.0000
2294.9400,709.0000
2296.6800,713.0000
