wavenumber,intensity
1460.2500,1701.0000
1462.4800,1675.0000
1464.7100,1676.0000
1466.9300,1663.0000
1469.1600,1636.0000
1471.3800,1653.0000
1473.6000,1656.0000
1475.8200,1645.0000
1478.0400,1639.0000
1480.2600,1636.0000
1482.4700,1632.0000
1484.6900,1623.0000
1486.9000,1616.0000
1489.1200,1637.0000
1491.3300,1641.0000
1493.5400,1621.0000
1495.7500,1624.0000
1497.9500,1633.0000
1500.1600,1618.0000
1502.3600,1616.0000
1504.5700,1618.0000
1506.7700,1643.0000
1508.9700,1652.0000
1511.1700,1613.0000
1513.3700,1613.0000
1515.5700,1607.0000
1517.7600,1589.0000
1519.9500,1622.0000
1522.1500,1620.0000
1524.3400,1667.0000
1526.5300,1671.0000
1528.7200,1578.0000
1530.9100,1564.0000
1533.0900,1579.0000
1535.2800,1592.0000
1537.4600,1602.0000
1539.6400,1593.0000
1541.8300,1582.0000
1544.0100,1571.0000
1546.1800,1539.0000
1548.3600,1530.0000
1550.5400,1605.0000
1552.7100,1601.0000
1554.8900,1545.0000
1557.0600,1624.0000
1559.2300,1616.0000
1561.4000,1523.0000
1563.5700,1505.0000
1565.7300,1513.0000
1567.9000,1512.0000
1570.0600,1501.0000
1572.2300,1501.0000
1574.3900,1502.0000
1576.5500,1486.0000
1578.7100,1470.0000
1580.8700,1459.0000
1583.0200,1451.0000
1585.1800,1462.0000
1587.3300,1472.0000
1589.4900,1454.0000
1591.6400,1444.0000
1593.7900,1447.0000
1595.9400,1435.0000
1598.0800,1440.0000
1600.2300,1446.0000
1602.3800,1438.0000
1604.5200,1433.0000
1606.6600,1419.0000
1608.8000,1399.0000
1610.9400,1427.0000
1613.0800,1409.0000
1615.2200,1387.0000
1617.3600,1393.0000
1619.4900,1375.0000
1621.6200,1401.0000
1623.7600,1392.0000
1625.8900,1398.0000
1628.0200,1408.0000
1630.1500,1387.0000
1632.2700,1389.0000
1634.4000,1380.0000
1636.5300,1398.0000
1638.6500,1372.0000
1640.7700,1340.0000
1642.8900,1380.0000
1645.0100,1450.0000
1647.1300,1449.0000
1649.2500,1404.0000
1651.3600,1417.0000
1653.4800,1388.0000
1655.5900,1358.0000
1657.7100,1380.0000
1659.8200,1402.0000
1661.9300,1389.0000
1664.0400,1379.0000
1666.1400,1358.0000
1668.2500,1326.0000
1670.3500,1347.0000
1672.4600,1347.0000
1674.5600,1350.0000
1676.6600,1355.0000
1678.7600,1312.0000
1680.8600,1324.0000
1682.9600,1347.0000
1685.0500,1334.0000
1687.1500,1330.0000
1689.2400,1315.0000
1691.3300,1322.0000
1693.4200,1328.0000
1695.5100,1312.0000
1697.6000,1302.0000
1699.6900,1286.0000
1701.7800,1298.0000
1703.8600,1291.0000
1705.9500,1275.0000
1708.0300,1282.0000
1710.1100,1275.0000
1712.1900,1249.0000
1714.2700,1239.0000
1716.3500,1251.0000
1718.4200,1276.0000
1720.5000,1262.0000
1722.5700,1234.0000
1724.6400,1314.0000
1726.7200,1294.0000
1728.7900,1206.0000
1730.8500,1202.0000
1732.9200,1211.0000
1734.9900,1206.0000
1737.0500,1186.0000
1739.1200,1166.0000
1741.1800,1174.0000
1743.2400,1186.0000
1745.3000,1168.0000
1747.3600,1175.0000
1749.4200,1177.0000
1751.4800,1179.0000
1753.5300,1192.0000
1755.5900,1191.0000
1757.6400,1163.0000
1759.6900,1124.0000
1761.7400,1133.0000
1763.7900,1158.0000
1765.8400,1141.0000
1767.8900,1132.0000
1769.9300,1123.0000
1771.9800,1132.0000
