wavenumber,intensity
2140.0000,480.4978
2142.0000,494.5099
2144.0000,512.6826
2146.0000,501.0315
2148.0000,435.0914
2150.0000,392.7910
2152.0000,432.4800
2154.0000,476.4616
2156.0000,456.7249
2158.0000,438.9669
2160.0000,458.6086
2162.0000,442.5706
2164.0000,419.9064
2166.0000,379.0586
2168.0000,359.6542
2170.0000,414.0587
2172.0000,403.7145
2174.0000,397.3061
2176.0000,416.9327
2178.0000,393.5142
2180.0000,385.1910
2182.0000,408.0665
2184.0000,410.4498
2186.0000,382.8828
2188.0000,426.3254
2190.0000,430.8109
2192.0000,402.9509
2194.0000,399.7759
2196.0000,370.2675
2198.0000,397.6138
2200.0000,406.3419
2202.0000,360.2967
2204.0000,399.0343
2206.0000,461.5105
2208.0000,460.0706
2210.0000,414.2506
2212.0000,404.0522
2214.0000,366.3117
2216.0000,377.1350
2218.0000,427.7210
2220.0000,407.9605
2222.0000,377.8463
2224.0000,385.3417
2226.0000,387.1603
2228.0000,361.8207
2230.0000,427.8000
2232.0000,463.3054
2234.0000,419.2748
2236.0000,376.8946
2238.0000,388.5512
2240.0000,361.4674
2242.0000,358.5781
2244.0000,406.0738
2246.0000,359.5092
2248.0000,370.6334
2250.0000,398.2860
2252.0000,358.7058
2254.0000,320.7833
2256.0000,348.0059
2258.0000,345.5304
2260.0000,319.3836
2262.0000,388.2373
2264.0000,447.0027
2266.0000,431.0356
2268.0000,395.4486
2270.0000,401.1344
2272.0000,372.7000
2274.0000,422.6255
2276.0000,487.7980
2278.0000,447.5745
2280.0000,436.7065
2282.0000,437.8985
2284.0000,422.9761
2286.0000,384.6446
2288.0000,333.8531
2290.0000,397.8071
2292.0000,408.0085
2294.0000,305.9542
2296.0000,334.0478
2298.0000,313.6079
2300.0000,244.4959
2302.0000,265.5447
2304.0000,390.2095
2306.0000,363.5519
2308.0000,325.9116
2310.0000,340.3713
2312.0000,284.4174
2314.0000,263.1467
2316.0000,277.3049
2318.0000,293.2129
2320.0000,286.0233
2322.0000,243.0978
2324.0000,289.9884
2326.0000,336.9059
2328.0000,289.9830
2330.0000,327.7230
2332.0000,351.2633
2334.0000,322.7423
2336.0000,299.0300
2338.0000,296.6364
2340.0000,220.5892
2342.0000,179.3538
2344.0000,214.6478
2346.0000,187.0769
2348.0000,169.1340
2350.0000,229.4396
2352.0000,260.8028
2354.0000,158.7995
2356.0000,190.2294
2358.0000,223.9032
2360.0000,169.0756
2362.0000,150.7455
2364.0000,234.9531
2366.0000,232.4260
2368.0000,151.2968
2370.0000,126.7909
2372.0000,119.5538
2374.0000,178.2195
2376.0000,215.7219
2378.0000,177.0557
2380.0000,185.8570
2382.0000,150.4258
2384.0000,123.7541
2386.0000,146.5818
2388.0000,131.0765
2390.0000,156.1749
2392.0000,182.5431
2394.0000,138.4100
2396.0000,58.0659
2398.0000,75.7882
2400.0000,97.2234
2402.0000,85.3415
2404.0000,106.9100
2406.0000,97.4291
2408.0000,100.6719
2410.0000,108.9122
2412.0000,90.2348
2414.0000,116.6109
2416.0000,157.3205
2418.0000,180.3897
2420.0000,187.7698
2422.0000,175.9359
2424.0000,89.6580
2426.0000,88.5101
2428.0000,197.0884
2430.0000,160.7042
2432.0000,162.2260
2434.0000,207.3132
2436.0000,205.4381
2438.0000,149.4172
2440.0000,69.7711
2442.0000,115.0488
2444.0000,188.5884
2446.0000,91.6091
2448.0000,110.1135
2450.0000,154.2912
2452.0000,94.0765
2454.0000,10.4443
2456.0000,84.0155
2458.0000,170.6845
2460.0000,157.9309
2462.0000,103.0507
2464.0000,106.9897
2466.0000,70.1540
2468.0000,65.0774
2470.0000,144.9615
2472.0000,150.6777
2474.0000,160.6402
2476.0000,176.7592
2478.0000,146.6947
2480.0000,94.2317
2482.0000,133.4682
2484.0000,142.2987
2486.0000,97.4686
2488.0000,126.0375
2490.0000,86.2185
2492.0000,28.1491
