name,class,scan,1600.78,1605.52,1610.24,1614.97,1619.68,1624.39,1629.09,1634.95,1639.63,1644.31,1648.97,1653.63,1658.29,1662.93,1667.57,1672.20,1676.82,1681.44,1686.04,1690.64,1695.24,1699.82,1704.40,1708.97,1713.53,1718.09,1722.64,1727.18,1731.71,1736.24,1740.76,1745.27,1749.77,1754.27,1758.76,1763.24,1767.71,1772.18,1776.63,1781.09,1785.53,1789.97,1794.40,1798.82,1803.23,1807.64,1812.04,1817.52,1821.91,1826.28,1830.65,1835.01,1839.36,1843.71,1848.04,1852.37,1856.70,1861.01,1865.32,1869.62,1873.91,1878.20,1882.48,1886.75,1891.01,1895.27,1899.52,1903.76,1907.99,1912.22,1916.43,1920.64,1924.85,1929.04,1933.23,1937.41,1941.59,1945.75,1949.91,1954.06,1958.21,1962.34,1966.47,1970.59,1974.71,1978.82,1982.91,1988.03,1992.11,1996.19,2000.25,2004.31,2008.37,2012.41,2016.45,2020.48,2024.50,2028.52,2032.52,2036.53,2040.52,2044.50,2048.48,2052.45,2056.42,2060.37,2064.32,2068.26,2072.19,2076.12,2080.04,2083.95,2087.85,2091.75,2095.64,2099.52,2103.39,2107.26,2111.12,2114.97,2118.81,2122.65,2126.48,2130.30,2134.11,2137.92,2141.72,2146.46,2150.24,2154.02,2157.78,2161.54,2165.30,2169.04,2172.78,2176.51,2180.23,2183.95,2187.66,2191.36,2195.05,2198.74,2202.41,2206.09,2209.75,2213.40,2217.05,2220.69,2224.33,2227.95,2231.57,2235.18,2238.79,2242.38,2245.97,2249.55,2253.13,2256.69,2260.25,2263.80,2267.35,2270.88,2274.41,2277.93,2281.45,2284.96,2288.46,2292.82,2296.30,2299.78,2303.24,2306.70,2310.16,2313.60,2317.04,2320.47,2323.89,2327.31,2330.72,2334.12,2337.51,2340.90,2344.27,2347.65,2351.01,2354.36,2357.71,2361.05,2364.39,2367.71,2371.03,2374.34,2377.65,2380.94,2384.23,2387.51,2390.79,2394.05,2397.31,2400.56
glucose,sugar,102547,0.76691,0.76091,0.75298,0.74435,0.73562,0.72697,0.71859,0.70814,0.70005,0.69213,0.68414,0.67593,0.66746,0.65904,0.65040,0.64238,0.63515,0.62903,0.62499,0.62269,0.62139,0.61943,0.61735,0.61488,0.61196,0.60816,0.60488,0.60395,0.60618,0.60962,0.61226,0.61211,0.61053,0.60837,0.60671,0.60490,0.60170,0.59796,0.59379,0.59036,0.58679,0.58210,0.57472,0.56506,0.55621,0.54842,0.54215,0.53690,0.53395,0.53096,0.52706,0.52106,0.51385,0.50589,0.49876,0.49275,0.48841,0.48510,0.48321,0.48203,0.48086,0.48029,0.48000,0.48010,0.48083,0.48207,0.48385,0.48631,0.48826,0.49011,0.49126,0.49291,0.49443,0.49558,0.49828,0.50172,0.50544,0.51028,0.51566,0.52097,0.52634,0.53152,0.53721,0.54218,0.54707,0.55155,0.55536,0.56040,0.56502,0.57042,0.57592,0.58239,0.58939,0.59711,0.60582,0.61501,0.62480,0.63569,0.64756,0.66147,0.67657,0.69324,0.71191,0.73300,0.75541,0.77777,0.79968,0.81894,0.83586,0.85105,0.86642,0.88101,0.89593,0.90856,0.91939,0.92787,0.93515,0.94072,0.94247,0.94133,0.93938,0.93687,0.93452,0.93251,0.93084,0.92854,0.92613,0.92177,0.91774,0.91279,0.90835,0.90321,0.89788,0.89121,0.88410,0.87593,0.86801,0.86014,0.85230,0.84488,0.83744,0.83020,0.82402,0.81808,0.81197,0.80680,0.80228,0.79742,0.79494,0.79242,0.79077,0.78981,0.79061,0.79292,0.79713,0.80309,0.81051,0.82293,0.83977,0.86153,0.88672,0.91458,0.93702,0.94529,0.93365,0.91560,0.90124,0.89427,0.89603,0.89980,0.90555,0.91293,0.91852,0.92466,0.93135,0.93849,0.94809,0.95893,0.97088,0.97558,0.97170,0.96295,0.95487,0.95164,0.95721,0.96945,0.98750,1.00390,1.01560,1.02104,1.01614,1.00386,0.99059,0.97933,0.97343,0.97159,0.97428,0.98118,0.98955,0.99474
glucose,sugar,102601,0.76593,0.75984,0.75182,0.74308,0.73440,0.72593,0.71736,0.70679,0.69893,0.69091,0.68289,0.67474,0.66624,0.65767,0.64901,0.64124,0.63395,0.62791,0.62386,0.62170,0.62028,0.61854,0.61654,0.61412,0.61125,0.60747,0.60430,0.60339,0.60550,0.60919,0.61163,0.61177,0.61005,0.60803,0.60648,0.60444,0.60150,0.59772,0.59366,0.59026,0.58688,0.58180,0.57406,0.56524,0.55633,0.54830,0.54221,0.53676,0.53385,0.53117,0.52698,0.52137,0.51405,0.50620,0.49881,0.49277,0.48849,0.48529,0.48338,0.48224,0.48139,0.48073,0.48037,0.48065,0.48113,0.48223,0.48421,0.48666,0.48885,0.49013,0.49198,0.49300,0.49480,0.49643,0.49875,0.50239,0.50550,0.51081,0.51611,0.52143,0.52704,0.53232,0.53767,0.54223,0.54743,0.55187,0.55595,0.56095,0.56553,0.57061,0.57677,0.58294,0.58992,0.59749,0.60635,0.61578,0.62522,0.63694,0.64868,0.66273,0.67739,0.69478,0.71324,0.73373,0.75650,0.77954,0.80057,0.82025,0.83700,0.85262,0.86775,0.88206,0.89678,0.90936,0.92041,0.92889,0.93626,0.94101,0.94302,0.94165,0.93978,0.93773,0.93451,0.93289,0.93111,0.92903,0.92668,0.92206,0.91786,0.91262,0.90847,0.90345,0.89766,0.89108,0.88407,0.87574,0.86833,0.86044,0.85300,0.84537,0.83761,0.83082,0.82396,0.81774,0.81259,0.80724,0.80248,0.79816,0.79517,0.79266,0.79173,0.79038,0.79127,0.79334,0.79776,0.80332,0.81138,0.82311,0.83993,0.86186,0.88727,0.91476,0.93739,0.94559,0.93411,0.91580,0.90135,0.89488,0.89677,0.89993,0.90627,0.91249,0.91878,0.92504,0.93078,0.93830,0.94828,0.95942,0.97130,0.97620,0.97196,0.96385,0.95478,0.95100,0.95802,0.97009,0.98740,1.00342,1.01666,1.02145,1.01543,1.00420,0.99104,0.98006,0.97386,0.97258,0.97479,0.98197,0.98984,0.99519
glucose,sugar,102612,0.76487,0.75889,0.75088,0.74214,0.73331,0.72470,0.71624,0.70571,0.69774,0.68978,0.68178,0.67370,0.66521,0.65655,0.64835,0.64037,0.63308,0.62705,0.62301,0.62092,0.61961,0.61788,0.61583,0.61345,0.61079,0.60678,0.60368,0.60276,0.60509,0.60858,0.61126,0.61142,0.60987,0.60773,0.60609,0.60435,0.60124,0.59770,0.59353,0.59026,0.58675,0.58191,0.57438,0.56508,0.55632,0.54868,0.54244,0.53685,0.53385,0.53141,0.52718,0.52152,0.51427,0.50639,0.49927,0.49292,0.48875,0.48572,0.48380,0.48269,0.48151,0.48101,0.48050,0.48037,0.48127,0.48306,0.48461,0.48741,0.48871,0.49096,0.49230,0.49367,0.49507,0.49674,0.49912,0.50260,0.50692,0.51094,0.51634,0.52225,0.52762,0.53335,0.53811,0.54269,0.54810,0.55239,0.55620,0.56145,0.56618,0.57155,0.57760,0.58374,0.59031,0.59838,0.60687,0.61579,0.62621,0.63686,0.64955,0.66328,0.67826,0.69548,0.71382,0.73486,0.75761,0.77972,0.80123,0.82073,0.83733,0.85270,0.86841,0.88332,0.89752,0.91070,0.92068,0.92969,0.93656,0.94169,0.94299,0.94185,0.94029,0.93752,0.93490,0.93379,0.93165,0.92903,0.92653,0.92268,0.91800,0.91267,0.90808,0.90288,0.89742,0.89068,0.88338,0.87553,0.86819,0.86032,0.85244,0.84610,0.83769,0.83055,0.82432,0.81850,0.81258,0.80786,0.80302,0.79847,0.79616,0.79305,0.79186,0.79066,0.79189,0.79337,0.79802,0.80416,0.81167,0.82338,0.84075,0.86195,0.88687,0.91550,0.93829,0.94560,0.93420,0.91632,0.90222,0.89499,0.89681,0.90039,0.90638,0.91313,0.91896,0.92486,0.93118,0.93811,0.94875,0.95946,0.97233,0.97711,0.97244,0.96438,0.95549,0.95220,0.95841,0.97066,0.98781,1.00362,1.01604,1.02150,1.01605,1.00492,0.99142,0.97977,0.97407,0.97297,0.97471,0.98217,0.99012,0.99578
glucose,sugar,102623,0.76441,0.75843,0.75041,0.74138,0.73267,0.72416,0.71566,0.70528,0.69726,0.68926,0.68115,0.67318,0.66481,0.65618,0.64762,0.63978,0.63242,0.62642,0.62252,0.62031,0.61909,0.61740,0.61533,0.61311,0.61038,0.60659,0.60336,0.60259,0.60469,0.60830,0.61097,0.61114,0.60962,0.60750,0.60605,0.60407,0.60128,0.59747,0.59355,0.59012,0.58671,0.58174,0.57438,0.56485,0.55650,0.54860,0.54228,0.53681,0.53380,0.53115,0.52707,0.52149,0.51441,0.50647,0.49917,0.49327,0.48870,0.48551,0.48380,0.48292,0.48156,0.48098,0.48074,0.48074,0.48169,0.48315,0.48521,0.48711,0.48888,0.49092,0.49233,0.49381,0.49514,0.49707,0.49907,0.50267,0.50628,0.51126,0.51657,0.52237,0.52817,0.53340,0.53824,0.54355,0.54851,0.55297,0.55664,0.56142,0.56651,0.57172,0.57757,0.58389,0.59066,0.59854,0.60706,0.61667,0.62637,0.63735,0.64950,0.66358,0.67853,0.69579,0.71474,0.73528,0.75776,0.78042,0.80183,0.82174,0.83805,0.85368,0.86907,0.88338,0.89779,0.91071,0.92119,0.92999,0.93675,0.94132,0.94326,0.94194,0.94037,0.93672,0.93428,0.93287,0.93120,0.92891,0.92641,0.92224,0.91794,0.91318,0.90773,0.90309,0.89714,0.89108,0.88370,0.87574,0.86805,0.86009,0.85292,0.84537,0.83787,0.83086,0.82434,0.81880,0.81295,0.80753,0.80326,0.79852,0.79607,0.79339,0.79213,0.79111,0.79209,0.79374,0.79829,0.80429,0.81193,0.82407,0.84083,0.86216,0.88721,0.91509,0.93798,0.94560,0.93413,0.91666,0.90202,0.89541,0.89687,0.90017,0.90686,0.91293,0.91883,0.92455,0.93132,0.93844,0.94848,0.95983,0.97118,0.97662,0.97305,0.96423,0.95510,0.95224,0.95809,0.97099,0.98779,1.00333,1.01605,1.02115,1.01545,1.00378,0.99113,0.98014,0.97443,0.97196,0.97420,0.98177,0.98980,0.99489
lactose,sugar,102854,0.46684,0.46374,0.45986,0.45551,0.45100,0.44638,0.44179,0.43639,0.43247,0.42890,0.42550,0.42243,0.41937,0.41654,0.41414,0.41222,0.41081,0.41078,0.41188,0.41370,0.41484,0.41362,0.41079,0.40807,0.40748,0.40839,0.41010,0.41171,0.41288,0.41332,0.41387,0.41531,0.41725,0.41862,0.41934,0.41882,0.41682,0.41403,0.41073,0.40811,0.40597,0.40435,0.40299,0.40043,0.39754,0.39401,0.39070,0.38743,0.38514,0.38299,0.37973,0.37579,0.37094,0.36605,0.36101,0.35628,0.35192,0.34775,0.34460,0.34180,0.33991,0.33893,0.33803,0.33822,0.33954,0.34270,0.34677,0.35264,0.36063,0.37074,0.38334,0.39845,0.41389,0.42537,0.43167,0.43117,0.42222,0.41043,0.39855,0.38911,0.38230,0.37825,0.37647,0.37711,0.37849,0.38054,0.38271,0.38427,0.38555,0.38568,0.38533,0.38459,0.38372,0.38326,0.38277,0.38280,0.38313,0.38478,0.38748,0.39153,0.39648,0.40319,0.41122,0.42101,0.43289,0.44581,0.45874,0.47102,0.48233,0.49287,0.50252,0.51118,0.51769,0.52142,0.52156,0.51917,0.51634,0.51434,0.51258,0.51100,0.50993,0.50858,0.50747,0.50619,0.50457,0.50226,0.49967,0.49562,0.49297,0.49056,0.48940,0.48809,0.48678,0.48533,0.48326,0.48089,0.47819,0.47484,0.47109,0.46736,0.46340,0.45984,0.45634,0.45286,0.44969,0.44700,0.44530,0.44420,0.44423,0.44437,0.44551,0.44737,0.45141,0.45991,0.47514,0.49389,0.50822,0.51400,0.51418,0.51612,0.52318,0.53433,0.54439,0.55157,0.55475,0.55779,0.56098,0.56425,0.56647,0.56948,0.57674,0.58677,0.59769,0.60631,0.61164,0.61359,0.61421,0.61265,0.61208,0.61387,0.61828,0.62626,0.63346,0.63857,0.64345,0.64648,0.64927,0.64944,0.64928,0.64924,0.64652,0.64133,0.63629,0.63372,0.63334,0.63361,0.63368,0.63543,0.63812,0.64060
lactose,sugar,102907,0.46606,0.46296,0.45904,0.45470,0.45026,0.44561,0.44108,0.43564,0.43172,0.42823,0.42493,0.42177,0.41868,0.41587,0.41352,0.41155,0.41026,0.41016,0.41146,0.41320,0.41433,0.41303,0.41030,0.40754,0.40697,0.40786,0.40967,0.41120,0.41249,0.41295,0.41353,0.41499,0.41687,0.41821,0.41906,0.41852,0.41654,0.41383,0.41054,0.40785,0.40577,0.40421,0.40263,0.40030,0.39740,0.39395,0.39064,0.38727,0.38516,0.38275,0.37967,0.37572,0.37086,0.36602,0.36106,0.35647,0.35195,0.34796,0.34457,0.34176,0.34001,0.33903,0.33797,0.33856,0.34001,0.34317,0.34700,0.35294,0.36044,0.37136,0.38383,0.39847,0.41370,0.42520,0.43171,0.43094,0.42239,0.41051,0.39880,0.38930,0.38246,0.37855,0.37684,0.37718,0.37889,0.38076,0.38255,0.38429,0.38550,0.38565,0.38536,0.38475,0.38381,0.38338,0.38272,0.38305,0.38323,0.38482,0.38776,0.39180,0.39696,0.40363,0.41166,0.42160,0.43352,0.44629,0.45921,0.47156,0.48269,0.49318,0.50298,0.51147,0.51812,0.52153,0.52155,0.51944,0.51669,0.51453,0.51286,0.51161,0.51021,0.50881,0.50745,0.50615,0.50476,0.50231,0.49945,0.49560,0.49266,0.49066,0.48929,0.48808,0.48671,0.48531,0.48335,0.48098,0.47825,0.47494,0.47124,0.46761,0.46373,0.46012,0.45661,0.45320,0.45005,0.44732,0.44559,0.44469,0.44450,0.44497,0.44605,0.44760,0.45180,0.46036,0.47544,0.49413,0.50856,0.51425,0.51443,0.51632,0.52372,0.53452,0.54481,0.55173,0.55517,0.55801,0.56104,0.56428,0.56667,0.56947,0.57641,0.58665,0.59749,0.60630,0.61179,0.61414,0.61406,0.61256,0.61218,0.61380,0.61833,0.62622,0.63340,0.63871,0.64340,0.64679,0.64996,0.64925,0.64946,0.64956,0.64647,0.64219,0.63685,0.63426,0.63361,0.63434,0.63411,0.63577,0.63826,0.64094
lactose,sugar,102919,0.46576,0.46263,0.45872,0.45441,0.44973,0.44522,0.44069,0.43526,0.43146,0.42790,0.42459,0.42143,0.41853,0.41563,0.41324,0.41135,0.40997,0.40997,0.41106,0.41301,0.41408,0.41281,0.41004,0.40739,0.40676,0.40760,0.40961,0.41103,0.41226,0.41283,0.41345,0.41481,0.41663,0.41824,0.41872,0.41833,0.41639,0.41370,0.41047,0.40770,0.40575,0.40429,0.40262,0.40031,0.39748,0.39401,0.39072,0.38764,0.38504,0.38288,0.37981,0.37563,0.37084,0.36599,0.36098,0.35644,0.35200,0.34788,0.34473,0.34193,0.34006,0.33888,0.33825,0.33897,0.33997,0.34323,0.34720,0.35320,0.36115,0.37114,0.38398,0.39848,0.41396,0.42538,0.43191,0.43084,0.42241,0.41109,0.39925,0.38939,0.38238,0.37876,0.37726,0.37753,0.37892,0.38071,0.38284,0.38445,0.38554,0.38583,0.38547,0.38463,0.38395,0.38340,0.38295,0.38301,0.38331,0.38518,0.38794,0.39188,0.39704,0.40370,0.41167,0.42184,0.43386,0.44647,0.45945,0.47177,0.48297,0.49333,0.50306,0.51169,0.51830,0.52171,0.52178,0.51962,0.51675,0.51482,0.51304,0.51164,0.51031,0.50896,0.50761,0.50641,0.50466,0.50195,0.49942,0.49547,0.49288,0.49074,0.48910,0.48825,0.48680,0.48539,0.48341,0.48102,0.47850,0.47514,0.47141,0.46773,0.46373,0.46045,0.45666,0.45334,0.44998,0.44753,0.44612,0.44490,0.44502,0.44511,0.44627,0.44797,0.45199,0.46056,0.47560,0.49415,0.50873,0.51423,0.51451,0.51682,0.52385,0.53454,0.54482,0.55164,0.55503,0.55806,0.56124,0.56422,0.56682,0.56967,0.57663,0.58656,0.59761,0.60677,0.61173,0.61411,0.61430,0.61253,0.61253,0.61371,0.61853,0.62616,0.63369,0.63861,0.64344,0.64682,0.64949,0.64979,0.65005,0.65004,0.64724,0.64284,0.63713,0.63458,0.63434,0.63442,0.63451,0.63568,0.63817,0.64065
lactose,sugar,102931,0.46553,0.46242,0.45843,0.45411,0.44951,0.44497,0.44049,0.43507,0.43124,0.42770,0.42437,0.42123,0.41828,0.41550,0.41311,0.41117,0.40985,0.40978,0.41099,0.41278,0.41392,0.41272,0.40994,0.40718,0.40662,0.40755,0.40934,0.41096,0.41216,0.41269,0.41344,0.41474,0.41663,0.41796,0.41884,0.41815,0.41645,0.41366,0.41045,0.40777,0.40577,0.40424,0.40253,0.40030,0.39728,0.39400,0.39081,0.38745,0.38525,0.38290,0.37987,0.37577,0.37084,0.36611,0.36139,0.35641,0.35227,0.34772,0.34470,0.34195,0.33998,0.33890,0.33823,0.33866,0.34032,0.34315,0.34745,0.35353,0.36112,0.37136,0.38388,0.39876,0.41397,0.42548,0.43139,0.43092,0.42250,0.41136,0.39947,0.38944,0.38275,0.37887,0.37729,0.37742,0.37896,0.38111,0.38298,0.38454,0.38557,0.38568,0.38551,0.38468,0.38396,0.38348,0.38323,0.38346,0.38361,0.38552,0.38798,0.39210,0.39707,0.40403,0.41214,0.42210,0.43394,0.44681,0.45975,0.47204,0.48339,0.49357,0.50329,0.51197,0.51831,0.52185,0.52178,0.51973,0.51696,0.51462,0.51288,0.51158,0.51028,0.50915,0.50732,0.50624,0.50475,0.50222,0.49957,0.49536,0.49268,0.49068,0.48916,0.48816,0.48674,0.48533,0.48343,0.48108,0.47865,0.47523,0.47159,0.46795,0.46395,0.46037,0.45691,0.45344,0.45032,0.44768,0.44616,0.44504,0.44508,0.44521,0.44641,0.44837,0.45230,0.46073,0.47575,0.49425,0.50871,0.51422,0.51482,0.51682,0.52376,0.53481,0.54523,0.55208,0.55534,0.55806,0.56121,0.56449,0.56662,0.56979,0.57657,0.58667,0.59769,0.60666,0.61174,0.61396,0.61441,0.61274,0.61234,0.61389,0.61834,0.62629,0.63352,0.63866,0.64373,0.64707,0.64962,0.64990,0.65023,0.64961,0.64695,0.64258,0.63706,0.63463,0.63389,0.63444,0.63460,0.63619,0.63844,0.64087
lactose,sugar,102943,0.46541,0.46234,0.45831,0.45399,0.44947,0.44479,0.44032,0.43494,0.43113,0.42755,0.42429,0.42110,0.41812,0.41536,0.41296,0.41098,0.40964,0.40961,0.41081,0.41276,0.41378,0.41256,0.40982,0.40715,0.40647,0.40758,0.40930,0.41089,0.41210,0.41265,0.41337,0.41462,0.41660,0.41793,0.41888,0.41825,0.41646,0.41371,0.41040,0.40782,0.40576,0.40413,0.40251,0.40039,0.39745,0.39410,0.39070,0.38765,0.38514,0.38286,0.37967,0.37570,0.37100,0.36626,0.36121,0.35646,0.35220,0.34798,0.34483,0.34218,0.34009,0.33911,0.33818,0.33898,0.34013,0.34314,0.34776,0.35357,0.36143,0.37146,0.38441,0.39892,0.41425,0.42544,0.43167,0.43100,0.42256,0.41148,0.39920,0.38986,0.38281,0.37863,0.37746,0.37759,0.37919,0.38107,0.38298,0.38464,0.38554,0.38597,0.38554,0.38488,0.38412,0.38352,0.38328,0.38307,0.38357,0.38553,0.38820,0.39227,0.39754,0.40397,0.41213,0.42229,0.43421,0.44701,0.45982,0.47207,0.48318,0.49379,0.50332,0.51227,0.51829,0.52163,0.52191,0.51984,0.51703,0.51476,0.51329,0.51183,0.51068,0.50920,0.50789,0.50633,0.50466,0.50206,0.49932,0.49531,0.49298,0.49069,0.48929,0.48835,0.48675,0.48535,0.48336,0.48131,0.47864,0.47529,0.47167,0.46804,0.46417,0.46057,0.45690,0.45329,0.45021,0.44780,0.44620,0.44510,0.44540,0.44554,0.44652,0.44836,0.45237,0.46100,0.47577,0.49418,0.50901,0.51459,0.51498,0.51710,0.52382,0.53503,0.54521,0.55204,0.55543,0.55805,0.56133,0.56465,0.56689,0.56981,0.57676,0.58659,0.59781,0.60664,0.61189,0.61391,0.61440,0.61279,0.61234,0.61391,0.61909,0.62634,0.63361,0.63906,0.64367,0.64687,0.64993,0.64985,0.64982,0.65008,0.64745,0.64279,0.63724,0.63472,0.63457,0.63472,0.63472,0.63610,0.63868,0.64093
maltose,sugar,103139,0.39712,0.39245,0.38782,0.38290,0.37757,0.37229,0.36744,0.36165,0.35716,0.35255,0.34789,0.34369,0.33997,0.33638,0.33314,0.33046,0.32914,0.33004,0.33177,0.33220,0.33026,0.32696,0.32386,0.32215,0.32226,0.32388,0.32500,0.32362,0.32106,0.31943,0.31921,0.31835,0.31670,0.31536,0.31593,0.31826,0.32119,0.32306,0.32217,0.31944,0.31639,0.31485,0.31465,0.31488,0.31390,0.31146,0.30798,0.30383,0.30149,0.29955,0.29767,0.29579,0.29374,0.29193,0.29012,0.28862,0.28717,0.28590,0.28568,0.28546,0.28606,0.28730,0.28829,0.29074,0.29352,0.29768,0.30160,0.30632,0.31079,0.31643,0.32257,0.32933,0.33768,0.34543,0.35429,0.36469,0.37376,0.38300,0.39068,0.39652,0.39955,0.40113,0.40105,0.40056,0.40004,0.39916,0.39851,0.39639,0.39609,0.39509,0.39466,0.39389,0.39344,0.39407,0.39510,0.39684,0.39905,0.40288,0.40715,0.41347,0.42015,0.42845,0.43794,0.44950,0.46306,0.47762,0.49383,0.51148,0.52973,0.54750,0.56463,0.57813,0.58667,0.58920,0.58678,0.58190,0.57580,0.56969,0.56354,0.55764,0.55317,0.54931,0.54632,0.54436,0.54308,0.54112,0.53941,0.53623,0.53285,0.52813,0.52301,0.51749,0.51103,0.50570,0.50046,0.49565,0.49171,0.48759,0.48391,0.48120,0.47841,0.47701,0.47628,0.47598,0.47622,0.47706,0.47883,0.48039,0.48293,0.48454,0.48740,0.48940,0.49199,0.49509,0.50074,0.51136,0.52735,0.54587,0.55802,0.55876,0.55352,0.55150,0.55445,0.56081,0.56418,0.56508,0.56540,0.56848,0.57297,0.57533,0.57756,0.58034,0.58692,0.59500,0.60177,0.60543,0.60861,0.61189,0.61722,0.62290,0.62888,0.63635,0.64362,0.65079,0.65550,0.65529,0.65402,0.64883,0.64361,0.63862,0.63433,0.63311,0.63289,0.63389,0.63497,0.63405,0.63066,0.62789,0.62679,0.62720
maltose,sugar,103153,0.39641,0.39175,0.38711,0.38219,0.37687,0.37163,0.36680,0.36103,0.35656,0.35189,0.34737,0.34314,0.33944,0.33594,0.33270,0.33000,0.32874,0.32957,0.33149,0.33188,0.32989,0.32677,0.32364,0.32189,0.32205,0.32368,0.32483,0.32354,0.32087,0.31947,0.31924,0.31842,0.31683,0.31543,0.31590,0.31829,0.32120,0.32307,0.32222,0.31956,0.31640,0.31490,0.31510,0.31502,0.31415,0.31161,0.30812,0.30405,0.30164,0.29981,0.29783,0.29602,0.29413,0.29238,0.29027,0.28860,0.28743,0.28605,0.28569,0.28560,0.28647,0.28729,0.28879,0.29120,0.29395,0.29803,0.30228,0.30666,0.31109,0.31685,0.32280,0.32985,0.33813,0.34604,0.35499,0.36530,0.37392,0.38340,0.39122,0.39668,0.39958,0.40120,0.40115,0.40055,0.40002,0.39889,0.39838,0.39668,0.39591,0.39476,0.39398,0.39379,0.39333,0.39424,0.39521,0.39691,0.39907,0.40281,0.40757,0.41314,0.42030,0.42855,0.43798,0.45005,0.46352,0.47840,0.49440,0.51198,0.52979,0.54830,0.56519,0.57842,0.58683,0.58894,0.58649,0.58184,0.57574,0.56967,0.56331,0.55745,0.55315,0.54913,0.54625,0.54434,0.54286,0.54088,0.53912,0.53602,0.53252,0.52771,0.52276,0.51723,0.51105,0.50557,0.50013,0.49566,0.49173,0.48749,0.48422,0.48122,0.47881,0.47743,0.47679,0.47686,0.47675,0.47786,0.47950,0.48091,0.48346,0.48538,0.48788,0.48994,0.49231,0.49552,0.50087,0.51136,0.52776,0.54620,0.55826,0.55903,0.55388,0.55146,0.55464,0.56093,0.56452,0.56511,0.56545,0.56866,0.57304,0.57552,0.57767,0.58065,0.58699,0.59529,0.60225,0.60599,0.60888,0.61182,0.61775,0.62308,0.62857,0.63638,0.64381,0.65057,0.65547,0.65606,0.65392,0.64907,0.64384,0.63889,0.63433,0.63323,0.63323,0.63427,0.63514,0.63459,0.63141,0.62832,0.62654,0.62757
maltose,sugar,103206,0.39621,0.39155,0.38681,0.38186,0.37658,0.37132,0.36650,0.36077,0.35633,0.35169,0.34707,0.34288,0.33917,0.33573,0.33244,0.32979,0.32852,0.32936,0.33132,0.33180,0.32984,0.32660,0.32344,0.32179,0.32193,0.32363,0.32475,0.32346,0.32092,0.31937,0.31924,0.31839,0.31684,0.31545,0.31596,0.31827,0.32120,0.32309,0.32230,0.31975,0.31655,0.31497,0.31505,0.31515,0.31423,0.31160,0.30812,0.30411,0.30172,0.30006,0.29808,0.29599,0.29406,0.29229,0.29031,0.28863,0.28745,0.28644,0.28575,0.28586,0.28675,0.28756,0.28886,0.29111,0.29433,0.29824,0.30201,0.30680,0.31181,0.31714,0.32329,0.33024,0.33828,0.34614,0.35538,0.36571,0.37448,0.38390,0.39126,0.39655,0.39974,0.40089,0.40143,0.40042,0.39982,0.39916,0.39830,0.39654,0.39582,0.39488,0.39402,0.39368,0.39333,0.39416,0.39513,0.39692,0.39903,0.40263,0.40739,0.41359,0.42032,0.42908,0.43848,0.45007,0.46374,0.47873,0.49518,0.51249,0.53051,0.54826,0.56512,0.57838,0.58681,0.58908,0.58664,0.58135,0.57552,0.56958,0.56343,0.55764,0.55307,0.54912,0.54611,0.54450,0.54277,0.54106,0.53915,0.53608,0.53272,0.52789,0.52269,0.51680,0.51070,0.50530,0.50014,0.49567,0.49163,0.48772,0.48437,0.48153,0.47892,0.47752,0.47698,0.47680,0.47724,0.47792,0.47967,0.48115,0.48369,0.48543,0.48816,0.49001,0.49259,0.49565,0.50126,0.51152,0.52780,0.54661,0.55804,0.55891,0.55388,0.55147,0.55467,0.56082,0.56436,0.56511,0.56555,0.56870,0.57302,0.57548,0.57771,0.58093,0.58681,0.59527,0.60225,0.60568,0.60863,0.61181,0.61765,0.62297,0.62848,0.63610,0.64382,0.65060,0.65594,0.65614,0.65429,0.64925,0.64387,0.63892,0.63448,0.63317,0.63305,0.63388,0.63543,0.63451,0.63102,0.62820,0.62703,0.62775
